"g_dyad_ID_post","g_edge_weights_post","ind1_ID","ind2_ID","ind1_knowledge","ind2_knowledge","knowledge_comb","knowledge_comb2","dyad_ID","g_edge_weights_pre","HKLK_no_dual_events_mean","edge_diff_abs","knowledge_comb3","knowledge_comb4","edge_diff_resid","ind1_visit_no_pre","ind2_visit_no_pre","ind1_visit_no_post","ind2_visit_no_post","new_edge","HKLK_no_dual_events_binary","knowledge_comb2_HKLK_dual_events_binary","HKLK_no_dual_events_binary_c","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","HKLK_no_dual_events_mean_z","edge_diff_resid_10","g_edge_weights_pre_z"
"J1351 J3383",0.04,"J1351","J3383","naive","naive","naive naive","naive naive","J1351 J3383",0.0294117647058824,0,0.0105882352941176,"same","naive",0.0123325079002251,160,31,54,7,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.123325079002251,-0.145137238105482
"J1351 J4044",0.0283687943262411,"J1351","J4044","naive","naive","naive naive","naive naive","J1351 J4044",0.0365853658536585,2,-0.0082165715274174,"same","naive",-0.00193467332504642,160,56,54,246,"old",1,"naive naive_1",0.5,1.63368983957219,1.10635498559856,0.118761625466759,-0.0193467332504642,0.0277452378060723
"J1351 J4514",0.027027027027027,"J1351","J4514","naive","knowledge","naive knowledge","knowledge naive","J1351 J4514",0.0327868852459016,0,-0.0057598582188746,"different","knowledge",-0.0018806699633776,160,53,54,69,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.018806699633776,-0.0637974502585716
"J1351 J4521",0.0202020202020202,"J1351","J4521","naive","knowledge","naive knowledge","knowledge naive","J1351 J4521",0.00735294117647059,3,0.0128490790255496,"different","knowledge",0.000640152923146587,160,353,54,172,"old",1,"knowledge naive_1",0.5,0.0810810810810811,0.00899631814519087,0.292672998386142,0.00640152923146587,-0.676750851533519
"J1351 J4552",0.0217391304347826,"J1351","J4552","naive","naive","naive naive","naive naive","J1351 J4552",0.0158730158730159,0,0.0058661145617667,"same","naive",-0.00095348082253438,160,23,54,182,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0095348082253438,-0.471418609309992
"J1351 J4601",0.00826446280991736,"J1351","J4601","naive","knowledge","naive knowledge","knowledge naive","J1351 J4601",0.00347222222222222,0,0.00479224058769514,"different","knowledge",-0.00987141491713102,160,302,54,239,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.0987141491713102,-0.770275468710674
"J1351 J4998",0.038961038961039,"J1351","J4998","naive","naive","naive naive","naive naive","J1351 J4998",0.0454545454545455,0,-0.0064935064935065,"same","naive",0.00539854699151767,160,43,54,164,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0539854699151767,0.241490844387635
"J1351 J5477",0.0178571428571429,"J1351","J5477","naive","naive","naive naive","naive naive","J1351 J5477",0.0142857142857143,0,0.0035714285714286,"same","naive",-0.0042522065082997,160,70,54,67,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.042522065082997,-0.509672287313279
"J1351 J5645",0.00854700854700855,"J1351","J5645","naive","naive","naive naive","naive naive","J1351 J5645",0.013986013986014,0,-0.00543900543900545,"same","naive",-0.013452214447241,160,144,54,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.13452214447241,-0.51689500973348
"J1351 J664",0.0121951219512195,"J1351","J664","naive","knowledge","naive knowledge","knowledge naive","J1351 J664",0.00606060606060606,4,0.00613451589061344,"different","knowledge",-0.00689187033814676,160,512,54,366,"old",1,"knowledge naive_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,-0.0689187033814676,-0.707895891512132
"J1359 J2375",0.0204081632653061,"J1359","J2375","naive","naive","naive naive","naive naive","J1359 J2375",0.00719424460431655,0,0.0132139186609895,"same","naive",0.000904609834064871,6,368,22,95,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.00904609834064871,-0.680575409903505
"J1480 J1529",0.00613496932515337,"J1480","J1529","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1480 J1529",0.00440528634361234,2.5,0.00172968298154103,"same","knowledge",-0.0123437674710447,24,320,59,211,"old",1,"knowledge knowledge_1",0.5,-0.418918918918919,-0.0464809770834861,0.205717311926451,-0.123437674710447,-0.747788794003345
"J1480 J2801",0.00757575757575758,"J1480","J2801","knowledge","naive","knowledge naive","knowledge naive","J1480 J2801",0.00398406374501992,1,0.00359169383073766,"different","knowledge",-0.0107481988738947,24,382,59,147,"old",1,"knowledge naive_1",0.5,-1.91891891891892,-0.212912862769517,-0.0551497474526229,-0.107481988738947,-0.75794018160553
"J1480 J3369",0.02,"J1480","J3369","knowledge","naive","knowledge naive","knowledge naive","J1480 J3369",0.0152671755725191,1,0.0047328244274809,"different","knowledge",-0.00246999221461683,24,363,59,242,"old",1,"knowledge naive_1",0.5,-1.91891891891892,-0.212912862769517,-0.0551497474526229,-0.0246999221461683,-0.486019249769262
"J1480 J4601",0.0078740157480315,"J1480","J4601","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1480 J4601",0.00833333333333333,0,-0.00045931758530183,"same","knowledge",-0.0120481015228822,24,302,59,239,"old",0,"knowledge knowledge_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.120481015228822,-0.653123579825607
"J1480 J4998",0.0487804878048781,"J1480","J4998","knowledge","naive","knowledge naive","knowledge naive","J1480 J4998",0.0476190476190476,0,0.0011614401858305,"different","knowledge",0.0144226387100735,24,43,59,164,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.144226387100735,0.293654950755752
"J1529 J1618",0.0304878048780488,"J1529","J1618","knowledge","naive","knowledge naive","knowledge naive","J1529 J1618",0.0404411764705882,0,-0.0099533715925394,"different","knowledge",-0.00123249963217675,320,67,211,59,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.0123249963217675,0.120669568608534
"J1529 J1735",0.00645161290322581,"J1529","J1735","knowledge","naive","knowledge naive","knowledge naive","J1529 J1735",0.0358306188925081,0,-0.0293790059892823,"different","knowledge",-0.0235745192095801,320,191,211,52,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.235745192095801,0.00955597405381384
"J1529 J1902",0.0591397849462366,"J1529","J1902","knowledge","naive","knowledge naive","knowledge naive","J1529 J1902",0.0780141843971631,4,-0.0188743994509265,"different","knowledge",0.013613091113412,320,108,211,86,"old",1,"knowledge naive_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,0.13613091113412,1.02617218911657
"J1529 J2124",0.0432432432432432,"J1529","J2124","knowledge","naive","knowledge naive","knowledge naive","J1529 J2124",0.0366300366300366,6,0.0066132066132066,"different","knowledge",0.0129233610921844,320,100,211,100,"old",1,"knowledge naive_1",0.5,3.08108108108108,0.341860089517253,0.814407117144289,0.129233610921844,0.0288217953483788
"J1529 J2196",0.0148514851485149,"J1529","J2196","knowledge","naive","knowledge naive","knowledge naive","J1529 J2196",0.0185873605947955,2,-0.0037358754462806,"different","knowledge",-0.00883852562650546,320,91,211,105,"old",1,"knowledge naive_1",0.5,-0.918918918918919,-0.101958272312163,0.118761625466759,-0.0883852562650546,-0.406003397854558
"J1529 J2392",0.062780269058296,"J1529","J2392","knowledge","naive","knowledge naive","knowledge naive","J1529 J2392",0.0925925925925926,5,-0.0298123235342966,"different","knowledge",0.011896666360384,320,199,211,236,"old",1,"knowledge naive_1",0.5,2.08108108108108,0.230905499059899,0.640495744224907,0.11896666360384,1.37750916084889
"J1529 J2540",0.00645161290322581,"J1529","J2540","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J2540",0.0211267605633803,0,-0.0146751476601545,"same","knowledge",-0.0181715130666331,320,112,211,26,"old",0,"knowledge knowledge_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.181715130666331,-0.344804322961083
"J1529 J2801",0.0904977375565611,"J1529","J2801","knowledge","naive","knowledge naive","knowledge naive","J1529 J2801",0.101654846335697,3,-0.0111571087791359,"different","knowledge",0.0362841644830544,320,382,211,147,"old",1,"knowledge naive_1",0.5,0.0810810810810811,0.00899631814519087,0.292672998386142,0.362841644830544,1.59590781895276
"J1529 J3096",0.0350877192982456,"J1529","J3096","knowledge","naive","knowledge naive","knowledge naive","J1529 J3096",0.106382978723404,0,-0.0712952594251584,"different","knowledge",-0.0208632296233976,320,360,211,194,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.208632296233976,1.70985494492
"J1529 J3369",0.00961538461538462,"J1529","J3369","knowledge","naive","knowledge naive","knowledge naive","J1529 J3369",0.0389221556886228,2,-0.0293067710732382,"different","knowledge",-0.021546748125737,320,363,211,242,"old",1,"knowledge naive_1",0.5,-0.918918918918919,-0.101958272312163,0.118761625466759,-0.21546748125737,0.0840614455281621
"J1529 J3610",0.0646766169154229,"J1529","J3610","knowledge","naive","knowledge naive","knowledge naive","J1529 J3610",0.056782334384858,0,0.00789428253056489,"different","knowledge",0.0269516723564855,320,169,211,111,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.269516723564855,0.514488486232142
"J1529 J4044",0.01171875,"J1529","J4044","knowledge","naive","knowledge naive","knowledge naive","J1529 J4044",0.0120481927710843,7,-0.0003294427710843,"different","knowledge",-0.00956841091545098,320,56,211,246,"old",1,"knowledge naive_1",0.5,4.08108108108108,0.452814679974607,0.988318490063672,-0.0956841091545098,-0.563596146667312
"J1529 J4046",0.0122699386503067,"J1529","J4046","knowledge","naive","knowledge naive","knowledge naive","J1529 J4046",0.0202429149797571,0,-0.0079729763294504,"different","knowledge",-0.012028413847798,320,66,211,80,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.12028413847798,-0.366104839908229
"J1529 J4151",0.0598802395209581,"J1529","J4151","knowledge","naive","knowledge naive","knowledge naive","J1529 J4151",0.0516129032258065,9,0.0082673362951516,"different","knowledge",0.0240548282465986,320,210,211,56,"old",1,"knowledge naive_1",0.5,6.08108108108108,0.674723860889315,1.33614123590244,0.240548282465986,0.389906140570477
"J1529 J4304",0.0177514792899408,"J1529","J4304","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J4304",0.00446428571428571,22,0.0132871935756551,"same","knowledge",-0.000748937119529067,320,160,211,65,"old",1,"knowledge knowledge_1",0.5,19.0810810810811,2.11713353683492,3.59698908385441,-0.00748937119529067,-0.746366919958619
"J1529 J4521",0.0643564356435644,"J1529","J4521","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J4521",0.0970149253731343,27,-0.0326584897295699,"same","knowledge",0.011847824689684,320,353,211,172,"old",1,"knowledge knowledge_1",0.5,24.0810810810811,2.67190648912169,4.46654594845132,0.11847824689684,1.48408657220133
"J1529 J4552",0.00483091787439614,"J1529","J4552","knowledge","naive","knowledge naive","knowledge naive","J1529 J4552",0.00434782608695652,0,0.00048309178743962,"different","knowledge",-0.013626704863659,320,23,211,182,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.13626704863659,-0.749173575681687
"J1529 J4601",0.0488888888888889,"J1529","J4601","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J4601",0.106796116504854,3,-0.0579072276159651,"same","knowledge",-0.00721386957288267,320,302,211,239,"old",1,"knowledge knowledge_1",0.5,0.0810810810810811,0.00899631814519087,0.292672998386142,-0.0721386957288267,1.71981148990742
"J1529 J4699",0.041025641025641,"J1529","J4699","knowledge","naive","knowledge naive","knowledge naive","J1529 J4699",0.0380622837370242,0,0.0029633572886168,"different","knowledge",0.0101794725255126,320,175,211,352,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.101794725255126,0.0633386887290402
"J1529 J4962",0.0159574468085106,"J1529","J4962","knowledge","naive","knowledge naive","knowledge naive","J1529 J4962",0.00411522633744856,6,0.011842220471062,"different","knowledge",-0.00241470599047764,320,85,211,124,"old",1,"knowledge naive_1",0.5,3.08108108108108,0.341860089517253,0.814407117144289,-0.0241470599047764,-0.75477918711212
"J1529 J4998",0.0210526315789474,"J1529","J4998","knowledge","naive","knowledge naive","knowledge naive","J1529 J4998",0.00425531914893617,0,0.0167973124300112,"different","knowledge",0.00262900097705142,320,43,211,164,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0262900097705142,-0.75140297597235
"J1529 J5012",0.0130718954248366,"J1529","J5012","knowledge","naive","knowledge naive","knowledge naive","J1529 J5012",0.0498338870431894,6,-0.0367619916183528,"different","knowledge",-0.0220998074725834,320,199,211,35,"old",1,"knowledge naive_1",0.5,3.08108108108108,0.341860089517253,0.814407117144289,-0.220998074725834,0.347032175876619
"J1529 J5021",0.0784313725490196,"J1529","J5021","knowledge","naive","knowledge naive","knowledge naive","J1529 J5021",0.0773993808049536,1,0.00103199174406601,"different","knowledge",0.0331305913651787,320,152,211,127,"old",1,"knowledge naive_1",0.5,-1.91891891891892,-0.212912862769517,-0.0551497474526229,0.331305913651787,1.01135553496603
"J1529 J5053",0.00558659217877095,"J1529","J5053","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J5053",0.00436681222707424,4,0.00121977995169671,"same","knowledge",-0.012878007111247,320,36,211,168,"old",1,"knowledge knowledge_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,-0.12878007111247,-0.748716013176616
"J1529 J5089",0.0222222222222222,"J1529","J5089","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J5089",0.0216450216450216,7.5,0.0005772005772006,"same","knowledge",-0.00259134136918341,320,36,211,95,"old",1,"knowledge knowledge_1",0.5,4.58108108108108,0.508291975203284,1.07527417652336,-0.0259134136918341,-0.332314325661676
"J1529 J5304",0.0125786163522013,"J1529","J5304","knowledge","naive","knowledge naive","knowledge naive","J1529 J5304",0.0127659574468085,0,-0.000187341094607199,"different","knowledge",-0.00897229077634029,320,29,211,42,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.0897229077634029,-0.546298149231321
"J1529 J5476",0.0224719101123595,"J1529","J5476","knowledge","naive","knowledge naive","knowledge naive","J1529 J5476",0.00380228136882129,0,0.0186696287435382,"different","knowledge",0.00421475050427735,320,48,211,66,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0421475050427735,-0.762321103631568
"J1529 J5645",0.0311111111111111,"J1529","J5645","knowledge","naive","knowledge naive","knowledge naive","J1529 J5645",0.0505050505050505,1,-0.0193939393939394,"different","knowledge",-0.00430721415073778,320,144,211,161,"old",1,"knowledge naive_1",0.5,-1.91891891891892,-0.212912862769517,-0.0551497474526229,-0.0430721415073778,0.363207092579911
"J1529 J664",0.00719424460431655,"J1529","J664","knowledge","knowledge","knowledge knowledge","knowledge knowledge","J1529 J664",0.018348623853211,2,-0.0111543792488944,"same","knowledge",-0.0164080411632632,320,512,211,366,"old",1,"knowledge knowledge_1",0.5,-0.918918918918919,-0.101958272312163,0.118761625466759,-0.164080411632632,-0.411756909671838
"J1556 J2168",0.0121951219512195,"J1556","J2168","knowledge","naive","knowledge naive","knowledge naive","J1556 J2168",0.0416666666666667,0,-0.0294715447154472,"different","knowledge",-0.0199754950490561,10,88,34,134,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.199754950490561,0.150203658243426
"J1556 J3715",0.0597014925373134,"J1556","J3715","knowledge","naive","knowledge naive","knowledge naive","J1556 J3715",0.1,0,-0.0402985074626866,"different","knowledge",0.00609600101065432,10,54,34,86,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0609600101065432,1.55602632486423
"J1618 J1902",0.0444444444444444,"J1618","J1902","naive","naive","naive naive","naive naive","J1618 J1902",0.0283687943262411,0,0.0160756501182033,"same","naive",0.0171601970170525,67,108,59,86,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.171601970170525,-0.170272633539434
"J1618 J2196",0.0303030303030303,"J1618","J2196","naive","naive","naive naive","naive naive","J1618 J2196",0.0176991150442478,0,0.0126039152587825,"same","naive",0.00693940978957466,67,91,59,105,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0693940978957466,-0.427409953200015
