"JID","knowledge","phase","JID_phase","visit_number_passive","visit_number_HK","visit_number_LK","degree","strength","mean_strength","knowledge_phase","obs","visit_number_passive_z","visit_number_HK_z"
"J5582","naive","post_knowledge","J5582 post_knowledge",25,6,35,13,0.311375541055769,0.0239519646965976,"naive_post_knowledge","287",-0.559429654712049,-0.256672658430764
"J5583","naive","post_knowledge","J5583 post_knowledge",65,4,14,31,0.547979727483756,0.0176767654027018,"naive_post_knowledge","288",-0.0754627039324377,-0.266180768214477
"J5595","naive","post_knowledge","J5595 post_knowledge",100,28,16,35,0.784529455606528,0.0224151273030437,"naive_post_knowledge","289",0.348008377999722,-0.15208345080993
"J56","naive","post_knowledge","J56 post_knowledge",1,1,5,3,0.266917293233083,0.0889724310776943,"naive_post_knowledge","290",-0.849809825179815,-0.280442932890045
"J5607","naive","post_knowledge","J5607 post_knowledge",64,48,213,17,0.388338154351852,0.0228434208442266,"naive_post_knowledge","291",-0.087561877701928,-0.0570023529728073
"J5618","naive","post_knowledge","J5618 post_knowledge",19,1,NA,10,0.513124205569027,0.0513124205569027,"naive_post_knowledge","292",-0.63202469732899,-0.280442932890045
"J5645","naive","post_knowledge","J5645 post_knowledge",161,29,64,67,1.21052619480008,0.0180675551462698,"naive_post_knowledge","293",1.08605797793863,-0.147329395918074
"J5657A","naive","post_knowledge","J5657A post_knowledge",172,4,4,41,0.563137154693088,0.0137350525534899,"naive_post_knowledge","294",1.21914888940302,-0.266180768214477
"J5658","naive","post_knowledge","J5658 post_knowledge",58,23,58,0,0,NA,"naive_post_knowledge","295",-0.16015692031887,-0.17585372526921
"J595","naive","post_knowledge","J595 post_knowledge",2,28,36,0,0,NA,"naive_post_knowledge","296",-0.837710651410325,-0.15208345080993
"J5999","naive","post_knowledge","J5999 post_knowledge",16,9,29,6,0.161700538066149,0.0269500896776915,"naive_post_knowledge","297",-0.668322218637461,-0.242410493755196
"J6000","naive","post_knowledge","J6000 post_knowledge",67,11,35,31,0.868170326176685,0.0280054943927963,"naive_post_knowledge","298",-0.0512643563934572,-0.232902383971484
"J6014","naive","post_knowledge","J6014 post_knowledge",8,4,NA,12,0.262481181793172,0.0218734318160977,"naive_post_knowledge","299",-0.765115608793383,-0.266180768214477
"J6017","naive","post_knowledge","J6017 post_knowledge",24,38,129,21,0.650402141794933,0.0309715305616635,"naive_post_knowledge","300",-0.571528828481539,-0.104542901891369
"J6023","naive","post_knowledge","J6023 post_knowledge",8,1,NA,9,0.2138403710402,0.0237600412266889,"naive_post_knowledge","301",-0.765115608793383,-0.280442932890045
"J6024","naive","post_knowledge","J6024 post_knowledge",33,0,2,13,0.269539294684644,0.0207337918988187,"naive_post_knowledge","302",-0.462636264556127,-0.285196987781901
"J6027","naive","post_knowledge","J6027 post_knowledge",35,0,2,16,0.366090433431147,0.0228806520894467,"naive_post_knowledge","303",-0.438437917017146,-0.285196987781901
"J640","naive","post_knowledge","J640 post_knowledge",9,36,3,4,0.172283176593521,0.0430707941483804,"naive_post_knowledge","304",-0.753016435023893,-0.114051011675081
"J664","knowledgeable","post_knowledge","J664 post_knowledge",366,488,221,90,0.88219707260109,0.00980218969556767,"knowledgeable_post_knowledge","305",3.56638860068414,2.03478179944389
"J910","naive","post_knowledge","J910 post_knowledge",13,1,NA,4,0.17430012310282,0.0435750307757051,"naive_post_knowledge","306",-0.704619739945932,-0.280442932890045
"J971","naive","post_knowledge","J971 post_knowledge",25,1,NA,15,0.293995181879395,0.0195996787919597,"naive_post_knowledge","307",-0.559429654712049,-0.280442932890045
"J990","naive","post_knowledge","J990 post_knowledge",31,0,1,17,0.783424002177218,0.046083764833954,"naive_post_knowledge","308",-0.486834612095107,-0.285196987781901
